data,liczba_wzmianek,sredni_tone,zrodlo
2016-11-25,128,-0.21918133958893574,gdelt_gkg_balanced
2016-11-26,75,-0.2423027938419744,gdelt_gkg_balanced
2016-11-27,81,-0.5272214759004559,gdelt_gkg_balanced
2016-11-28,272,-1.7529157583947745,gdelt_gkg_balanced
2016-11-29,353,-1.380019093496452,gdelt_gkg_balanced
2016-11-30,187,-1.4174239288522938,gdelt_gkg_balanced
2016-12-01,297,-1.2098219822707938,gdelt_gkg_balanced
2016-12-02,169,-1.319919449466035,gdelt_gkg_balanced
2016-12-03,93,-0.6472533168454278,gdelt_gkg_balanced
2016-12-04,75,-0.36871541203306923,gdelt_gkg_balanced
2016-12-05,173,-1.5472621298730924,gdelt_gkg_balanced
2016-12-06,204,-1.7264580037269361,gdelt_gkg_balanced
2016-12-07,206,-0.6057006020609795,gdelt_gkg_balanced
2016-12-08,292,-0.4805299171573035,gdelt_gkg_balanced
2016-12-09,231,-0.8129146460225872,gdelt_gkg_balanced
2016-12-10,173,-1.0090022446504936,gdelt_gkg_balanced
2016-12-11,157,-0.7007619523661991,gdelt_gkg_balanced
2016-12-12,159,-1.19557896608996,gdelt_gkg_balanced
2016-12-13,245,-1.9592782851187038,gdelt_gkg_balanced
2016-12-14,160,-1.1223974600131814,gdelt_gkg_balanced
2016-12-15,182,-1.8418979903956993,gdelt_gkg_balanced
2016-12-16,272,-0.30383607960990267,gdelt_gkg_balanced
2016-12-17,741,1.6551456761499928,gdelt_gkg_balanced
2016-12-18,70,-1.1678846940859144,gdelt_gkg_balanced
2016-12-19,153,-0.5554462748005867,gdelt_gkg_balanced
2016-12-20,179,-1.0695915967999474,gdelt_gkg_balanced
2016-12-21,219,-0.8014309278856255,gdelt_gkg_balanced
2016-12-22,196,-0.48752836193094573,gdelt_gkg_balanced
2016-12-23,180,-0.31473039457009006,gdelt_gkg_balanced
2016-12-24,75,-1.0214543369006306,gdelt_gkg_balanced
2016-12-25,65,-0.8332069567626871,gdelt_gkg_balanced
2016-12-26,97,-0.5746981949286617,gdelt_gkg_balanced
2016-12-27,155,-0.6409713423877041,gdelt_gkg_balanced
2016-12-28,208,-1.0083633895804478,gdelt_gkg_balanced
2016-12-29,180,-1.5071050142445905,gdelt_gkg_balanced
2016-12-30,136,-1.1111897834818425,gdelt_gkg_balanced
2016-12-31,157,-0.9246798185113964,gdelt_gkg_balanced
2017-01-01,320,-1.2526124417743387,gdelt_gkg_balanced
2017-01-02,254,-0.7743148212527793,gdelt_gkg_balanced
2017-01-03,340,-1.0450535586694294,gdelt_gkg_balanced
2017-01-04,352,-1.292546811214227,gdelt_gkg_balanced
2017-01-05,362,-0.9940837743544518,gdelt_gkg_balanced
2017-01-06,352,-1.2396724966938804,gdelt_gkg_balanced
2017-01-07,147,-1.6288382747083872,gdelt_gkg_balanced
2017-01-08,99,-0.7632420782244633,gdelt_gkg_balanced
2017-01-09,334,-1.8295903605542458,gdelt_gkg_balanced
2017-01-10,256,-1.665179899383654,gdelt_gkg_balanced
2017-01-11,294,-1.1339777557210926,gdelt_gkg_balanced
2017-01-12,312,-1.225243098380302,gdelt_gkg_balanced
2017-01-13,241,-1.2382106704962224,gdelt_gkg_balanced
2017-01-14,99,-1.8091524267010588,gdelt_gkg_balanced
2017-01-15,128,-1.500289868156863,gdelt_gkg_balanced
2017-01-16,214,-1.3648378943241724,gdelt_gkg_balanced
2017-01-17,292,-1.572210547899249,gdelt_gkg_balanced
2017-01-18,264,-1.4136542028722203,gdelt_gkg_balanced
2017-01-19,256,-0.7598567554429151,gdelt_gkg_balanced
2017-01-20,169,-0.8168286963887252,gdelt_gkg_balanced
2017-01-21,78,-0.3766043706000751,gdelt_gkg_balanced
2017-01-22,65,-0.5565523201219966,gdelt_gkg_balanced
2017-02-11,140,-1.2924010183823351,gdelt_gkg_balanced
2017-02-12,76,-0.9907352883173296,gdelt_gkg_balanced
2017-02-13,192,-1.605794252051208,gdelt_gkg_balanced
2017-02-14,215,-1.2460060492954612,gdelt_gkg_balanced
2017-02-15,202,-0.5876667480546998,gdelt_gkg_balanced
2017-02-16,185,-1.518721803751088,gdelt_gkg_balanced
2017-02-17,142,-0.22963268802655024,gdelt_gkg_balanced
2017-02-18,79,-0.36768743572195034,gdelt_gkg_balanced
2017-02-19,49,-0.607558638978217,gdelt_gkg_balanced
2017-02-20,164,-0.49683380401430327,gdelt_gkg_balanced
2017-02-21,184,-0.33358200483036593,gdelt_gkg_balanced
2017-02-22,178,-0.1861879751343346,gdelt_gkg_balanced
2017-02-23,170,0.22449334346787816,gdelt_gkg_balanced
2017-02-24,257,-0.37337427316280275,gdelt_gkg_balanced
2017-02-25,71,-1.1126534365155567,gdelt_gkg_balanced
2017-02-26,94,-0.4428491958969411,gdelt_gkg_balanced
2017-02-27,189,-0.02174796571327006,gdelt_gkg_balanced
2017-02-28,269,-1.032570531756514,gdelt_gkg_balanced
2017-03-01,208,0.052904861692770415,gdelt_gkg_balanced
2017-03-02,212,-0.01892907193241719,gdelt_gkg_balanced
2017-03-03,367,-0.14817520392787348,gdelt_gkg_balanced
2017-03-04,132,-0.7822937600233515,gdelt_gkg_balanced
2017-03-05,91,-1.0903248919442785,gdelt_gkg_balanced
2017-03-06,257,-1.0780991961639252,gdelt_gkg_balanced
2017-03-07,172,-0.4269903669539667,gdelt_gkg_balanced
2017-03-08,219,-1.067856609418397,gdelt_gkg_balanced
2017-03-09,167,0.037617407745093305,gdelt_gkg_balanced
2017-03-10,241,-1.5015846409585871,gdelt_gkg_balanced
2017-03-11,194,-1.0830472244785792,gdelt_gkg_balanced
2017-03-12,88,-0.9351157204333757,gdelt_gkg_balanced
2017-03-13,262,-0.6909132552438586,gdelt_gkg_balanced
2017-03-14,235,-0.19760466119829867,gdelt_gkg_balanced
2017-03-15,215,-1.2560872573598136,gdelt_gkg_balanced
2017-03-16,186,-1.0230704816904466,gdelt_gkg_balanced
2017-03-17,180,-1.0286296421900005,gdelt_gkg_balanced
2017-03-18,103,-0.5382548038825313,gdelt_gkg_balanced
2017-03-19,89,-0.9511237599063896,gdelt_gkg_balanced
2017-03-20,214,-0.5502786782697798,gdelt_gkg_balanced
2017-03-21,191,-0.6032256861986718,gdelt_gkg_balanced
2017-03-22,281,-1.9415030824047135,gdelt_gkg_balanced
2017-03-23,255,-2.254965444629037,gdelt_gkg_balanced
2017-03-24,188,-1.895420004348124,gdelt_gkg_balanced
2017-03-25,76,-2.0638073592986705,gdelt_gkg_balanced
2017-03-26,238,-5.5303676153499035,gdelt_gkg_balanced
2017-03-27,176,-1.3918648352527718,gdelt_gkg_balanced
2017-03-28,161,-0.7787605233726081,gdelt_gkg_balanced
2017-03-29,140,-1.0540943669722556,gdelt_gkg_balanced
2017-03-30,176,-0.5071236671780219,gdelt_gkg_balanced
2017-03-31,130,-0.4369342702101453,gdelt_gkg_balanced
2017-04-01,57,-1.1550396246938543,gdelt_gkg_balanced
2017-04-02,88,-1.5208616873681735,gdelt_gkg_balanced
2017-04-03,199,-1.2529803766726195,gdelt_gkg_balanced
2017-04-04,172,-0.6672027045272995,gdelt_gkg_balanced
2017-04-05,211,-0.43372387851384764,gdelt_gkg_balanced
2017-04-06,177,0.23217443984136105,gdelt_gkg_balanced
2017-04-07,131,-0.42234176087277925,gdelt_gkg_balanced
2017-04-08,66,-1.5169918493792915,gdelt_gkg_balanced
2017-04-09,62,-0.9478517857401547,gdelt_gkg_balanced
2017-04-10,178,-0.5972338530489482,gdelt_gkg_balanced
2017-04-11,174,-1.2563959916092378,gdelt_gkg_balanced
2017-04-12,207,-0.8394267023007411,gdelt_gkg_balanced
2017-06-20,229,-0.6208078657454055,gdelt_gkg_balanced
2017-06-21,228,-0.19791103100678828,gdelt_gkg_balanced
2017-06-22,447,-0.8671452392752224,gdelt_gkg_balanced
